,fk_series_id,time_original,conc_original,conc_sd_original,conc_lower_bound_original,conc_upper_bound_original,no_conc_val_type,time_hr,conc,conc_sd,conc_lower_bound,conc_upper_bound,analyte_name_original,fk_analyzed_chemical_id,author_comment,conc_units_normalized,analytical_method_detail,n_subjects_in_series,fk_subject_id,conc_medium_normalized,curator_comment,fk_study_id,radiolabeled,analyte_dtxsid,analyte_casrn,test_substance_dtxsid,test_substance_casrn,fk_test_chemical_id,fk_dosed_chemical_id,dose_level_normalized,administration_route_normalized,dose_duration,parameter_name,parameter_value,species,sex,age,age_category,notes,subtype,height,weight,weight_kg,weight_estimated,series_length
3394,431,18.0525660712841,54.1669952406352,,,,,18.05256,54.16699,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,1411.077954,rat,,,,,,,,,,9
3395,432,-4.99468581078879,1.44525900633209,,,,,-4.99468,1.44525,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,7.39924954934,rat,,,,,,,,,,13
3396,432,-3.03036586399588,1.02183248918968,,,,,-3.03036,1.02183,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,7.39924954934,rat,,,,,,,,,,13
3397,432,-1.01389513767989,1.16314839865968,,,,,-1.01389,1.16314,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,7.39924954934,rat,,,,,,,,,,13
3398,432,-0.0109152794350704,1.03461992014845,,,,,-0.01091,1.03461,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,7.39924954934,rat,,,,,,,,,,13
3399,432,0.20384316947372,0.758544091375713,,,,,0.20384,0.75854,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,7.39924954934,rat,,,,,,,,,,13
3400,432,0.99707230557566,0.402662932979039,,,,,0.99707,0.40266,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,7.39924954934,rat,,,,,,,,,,13
3401,432,1.95233530903803,0.194908789345112,,,,,1.95233,0.1949,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,7.39924954934,rat,,,,,,,,,,13
3402,432,3.97425715459401,0.0957984534616875,,,,,3.97425,0.09579,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,7.39924954934,rat,,,,,,,,,,13
3403,432,5.9623898854352,0.065531921700785,,,,,5.96238,0.06553,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,7.39924954934,rat,,,,,,,,,,13
3404,432,7.9020102632316,0.0491714993479728,,,,,7.90201,0.04917,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,7.39924954934,rat,,,,,,,,,,13
3405,432,9.9651284860103,0.0274057299625414,,,,,9.96512,0.0274,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,7.39924954934,rat,,,,,,,,,,13
3406,432,13.9631201789219,0.0067081218111423,,,,,13.96312,0.0067,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,7.39924954934,rat,,,,,,,,,,13
3407,432,18.031311333242,0.0030374363698641,,,,,18.03131,0.00303,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,7.39924954934,rat,,,,,,,,,,13
3408,433,-4.99468581078879,1.44525900633209,,,,,-4.99468,1.44525,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,24.7026393209,rat,,,,,,,,,,8
3409,433,-3.03036586399588,1.02183248918968,,,,,-3.03036,1.02183,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,24.7026393209,rat,,,,,,,,,,8
3410,433,-1.01389513767989,1.16314839865968,,,,,-1.01389,1.16314,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,24.7026393209,rat,,,,,,,,,,8
3411,433,-0.0109152794350704,1.03461992014845,,,,,-0.01091,1.03461,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,24.7026393209,rat,,,,,,,,,,8
3412,433,5.9027144748081,1.50553041620548,,,,,5.90271,1.50553,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,24.7026393209,rat,,,,,,,,,,8
3413,433,9.9954747885735,1.26933470972885,,,,,9.99547,1.26933,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,24.7026393209,rat,,,,,,,,,,8
3414,433,14.0582148236536,1.33110020563653,,,,,14.05821,1.3311,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,24.7026393209,rat,,,,,,,,,,8
3415,433,18.1378950594341,1.65778904341502,,,,,18.13789,1.65778,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1295,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,24.7026393209,rat,,,,,,,,,,8
3416,435,-5.01135215143157,9.20592173306572,,,,,-5.01135,9.20592,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,810.085232073,rat,,,,,,,,,,8
3417,435,-3.03354785704504,16.8681721185196,,,,,-3.03354,16.86817,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,810.085232073,rat,,,,,,,,,,8
3418,435,-1.01818561191422,19.8464154770547,,,,,-1.01818,19.84641,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,810.085232073,rat,,,,,,,,,,8
3419,435,-0.0247386918618,23.4591379075006,,,,,-0.02473,23.45913,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,810.085232073,rat,,,,,,,,,,8
3420,435,5.9805950587821,33.2513981129671,,,,,5.98059,33.25139,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,810.085232073,rat,,,,,,,,,,8
3421,435,9.9840900347541,26.7619879887568,,,,,9.98409,26.76198,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,810.085232073,rat,,,,,,,,,,8
3422,435,14.05835827416,19.8986293475448,,,,,14.05835,19.89862,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,810.085232073,rat,,,,,,,,,,8
3423,435,18.1573260825622,13.941240800784,,,,,18.15732,13.94124,,,,styrene,14.0,,,Karbowski & Braun n.d.,30.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,810.085232073,rat,,,,,,,,,,8
3424,434,-5.01135215143157,9.20592173306572,,,,,-5.01135,9.20592,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,145.820506965,rat,,,,,,,,,,13
3425,434,-3.03354785704504,16.8681721185196,,,,,-3.03354,16.86817,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,145.820506965,rat,,,,,,,,,,13
3426,434,-1.01818561191422,19.8464154770547,,,,,-1.01818,19.84641,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,145.820506965,rat,,,,,,,,,,13
3427,434,-0.0247386918618,23.4591379075006,,,,,-0.02473,23.45913,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,145.820506965,rat,,,,,,,,,,13
3428,434,0.28371901958099,15.7854026258804,,,,,0.28371,15.7854,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,145.820506965,rat,,,,,,,,,,13
3429,434,0.98134491370148,19.0218862024096,,,,,0.98134,19.02188,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,145.820506965,rat,,,,,,,,,,13
3430,434,1.94822740817536,12.8158884364999,,,,,1.94822,12.81588,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,145.820506965,rat,,,,,,,,,,13
3431,434,3.95852976271982,4.52554017483879,,,,,3.95852,4.52554,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,145.820506965,rat,,,,,,,,,,13
3432,434,6.1284273260173,1.56714823006377,,,,,6.12842,1.56714,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,145.820506965,rat,,,,,,,,,,13
3433,434,7.9270749789714,0.688062059736313,,,,,7.92707,0.68806,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,145.820506965,rat,,,,,,,,,,13
3434,434,9.9869981677458,0.214301169397445,,,,,9.98699,0.2143,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,145.820506965,rat,,,,,,,,,,13
3435,434,14.0262775245659,0.116767001295345,,,,,14.02627,0.11676,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,145.820506965,rat,,,,,,,,,,13
3436,434,18.0591668133774,0.0198679805780613,,,,,18.05916,0.01986,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,blood,,1297,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,145.820506965,rat,,,,,,,,,,13
3437,436,-5.14850594922925,7.33857045318782,,,,,-5.1485,8.53322,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1291,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,246.538748041,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,13
3438,436,-4.22500174830415,11.4618506472815,,,,,-4.225,13.32773,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1291,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,246.538748041,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,13
3439,436,-2.24224502232834,14.1331778119889,,,,,-2.24224,16.43392,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1291,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,246.538748041,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,13
3440,436,-1.21871784369162,15.9256955457551,,,,,-1.21871,18.51825,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1291,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,246.538748041,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,13
3441,436,-0.18156388303346,21.5636287088493,,,,,-0.18156,25.07398,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1291,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,246.538748041,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,13
3442,436,0.0545271087045496,18.2449785707554,,,,,0.05452,21.21509,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1291,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,246.538748041,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,13
3443,436,0.73414787655973,13.1254870562869,,,,,0.73414,15.26219,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1291,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,246.538748041,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,13
3444,436,1.86117466057924,14.7826402217098,,,,,1.86117,17.18911,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1291,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,246.538748041,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,13
3445,436,3.87705925252505,9.32832642342063,,,,,3.87705,10.84689,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1291,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,246.538748041,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,13
3446,436,5.8889477207109,7.37354155140766,,,,,5.88894,8.57388,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1291,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,246.538748041,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,13
3447,436,7.8044496838067,3.67267989461719,,,,,7.80444,4.27055,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1291,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,246.538748041,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,13
3448,436,11.8568788275372,1.93205879338644,,,,,11.85687,2.24657,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1291,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,246.538748041,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,13
3449,436,17.9911685664905,1.18056545941388,,,,,17.99116,1.37275,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1291,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,246.538748041,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,13
3450,437,-5.14850594922925,7.33857045318782,,,,,-5.1485,8.53322,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1292,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,24 hr,AUC,730.870924524,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,8
3451,437,-4.22500174830415,11.4618506472815,,,,,-4.225,13.32773,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1292,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,24 hr,AUC,730.870924524,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,8
3452,437,-2.24224502232834,14.1331778119889,,,,,-2.24224,16.43392,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1292,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,24 hr,AUC,730.870924524,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,8
3453,437,-1.21871784369162,15.9256955457551,,,,,-1.21871,18.51825,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1292,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,24 hr,AUC,730.870924524,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,8
3454,437,-0.18156388303346,21.5636287088493,,,,,-0.18156,25.07398,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1292,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,24 hr,AUC,730.870924524,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,8
3455,437,5.8993376424867,25.9025422771058,,,,,5.89933,30.11923,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1292,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,24 hr,AUC,730.870924524,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,8
3456,437,11.9639349830664,33.0170247522467,,,,,11.96393,38.39188,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1292,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,24 hr,AUC,730.870924524,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,8
3457,437,18.0673346853552,30.734638678044,,,,,18.06733,35.73795,,,,styrene,14.0,,,Karbowski & Braun n.d.,3.0,16,adipose,"exact animals per treatment group unclear: 30 rats were examined over12 points, so approx 3 per time pt",1292,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,24 hr,AUC,730.870924524,human,male,24-46 yrs (mean 38),adult,"healthy, nonsmoker, no drug use, no violent exercise",Caucasian,170-189 cm (mean 178),72.6-90.7 kg (mean 83.1),83.1,2.0,8
3458,438,-5.05040111092241,339.453818407916,,,,,-5.0504,394.71374,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,adipose,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,75433.8229203,rat,,,,,,,,,,13
3459,438,-3.03703407694536,1931.04671874491,,,,,-3.03703,2245.40316,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,adipose,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,75433.8229203,rat,,,,,,,,,,13
3460,438,-1.13931486458136,3055.4020984718,,,,,-1.13931,3552.79313,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,adipose,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,75433.8229203,rat,,,,,,,,,,13
3461,438,-0.20214392039722,4340.08558087152,,,,,-0.20214,5046.61114,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,adipose,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,75433.8229203,rat,,,,,,,,,,13
3462,438,0.1264573363837,3164.98245237474,,,,,0.12645,3680.21215,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,adipose,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,75433.8229203,rat,,,,,,,,,,13
3463,438,0.80116287201414,3723.88391100938,,,,,0.80116,4330.09757,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,adipose,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,75433.8229203,rat,,,,,,,,,,13
3464,438,1.94233593414388,2904.11767185957,,,,,1.94233,3376.88101,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,adipose,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,75433.8229203,rat,,,,,,,,,,13
3465,438,3.95506358831931,3069.09924750484,,,,,3.95506,3568.72005,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,adipose,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,75433.8229203,rat,,,,,,,,,,13
3466,438,5.948010429883,2484.3911296796,,,,,5.94801,2888.82689,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,adipose,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,75433.8229203,rat,,,,,,,,,,13
3467,438,7.9370410701619,1443.0894885809,,,,,7.93704,1678.01103,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,adipose,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,75433.8229203,rat,,,,,,,,,,13
3468,438,10.0185020530086,1261.1724379815,,,,,10.0185,1466.47957,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,adipose,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,75433.8229203,rat,,,,,,,,,,13
3469,438,14.0005194960887,448.826607356854,,,,,14.00051,521.8914,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,adipose,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,75433.8229203,rat,,,,,,,,,,13
3470,438,18.1221215421041,196.414433888479,,,,,18.12212,228.38887,,,,styrene,14.0,,,Karbowski & Braun n.d.,21.0,48,adipose,,1293,,DTXSID2021284,100-42-5,DTXSID2021284,100-42-5,14,14,,inhalation,6 hr,AUC,75433.8229203,rat,,,,,,,,,,13
